species,day,time,mq135Value
Tilapia,1,11:10:32.117282,76
Tilapia,1,11:10:33.328398,76
Tilapia,1,11:10:34.529515,78
Tilapia,1,11:10:35.736645,73
Tilapia,1,11:10:36.939764,74
Tilapia,1,11:10:38.145419,76
Tilapia,1,11:10:39.354552,77
Tilapia,1,11:10:40.565677,79
Tilapia,1,11:10:41.769794,76
Tilapia,1,11:10:42.965461,75
Tilapia,1,11:13:16.233606,66
Tilapia,1,11:13:17.349602,73
Tilapia,1,11:13:18.522450,72
Tilapia,1,11:13:19.735133,68
Tilapia,1,11:13:20.928488,70
Tilapia,1,11:13:22.143760,70
Tilapia,1,11:13:23.344989,72
Tilapia,1,11:13:24.554256,70
Tilapia,1,11:13:25.755648,70
Tilapia,1,11:13:26.958509,66
Tilapia,1,11:13:28.159630,70
Tilapia,1,11:13:29.372851,70
Tilapia,1,11:13:30.573023,70
Tilapia,1,11:13:31.787579,70
Tilapia,1,11:13:32.991901,72
Tilapia,1,11:13:34.189606,73
Tilapia,1,11:13:35.405498,70
Tilapia,1,11:13:36.612753,69
Tilapia,1,11:13:37.807677,66
Tilapia,1,11:13:39.016593,70
Tilapia,1,11:13:40.217762,71
Tilapia,1,11:19:05.241991,75
Tilapia,1,11:19:06.353754,72
Tilapia,1,11:19:07.537594,78
Tilapia,1,11:19:08.738809,78
Tilapia,1,11:19:09.947717,75
Tilapia,1,11:19:11.145442,78
Tilapia,1,11:19:12.355039,73
Tilapia,1,11:19:13.555787,76
Tilapia,1,11:19:14.772493,76
Tilapia,1,11:19:15.971589,71
Tilapia,1,11:19:17.172153,71
Tilapia,1,11:19:18.383402,78
Tilapia,1,11:19:19.593485,76
Tilapia,1,11:19:20.793907,76
Tilapia,1,11:19:22.001432,77
Tilapia,1,11:19:23.200041,76
Tilapia,1,11:19:24.415081,74
Tilapia,1,11:19:25.620167,77
Tilapia,1,11:19:26.828283,75
Tilapia,1,11:19:28.023186,72
Tilapia,1,11:19:29.237043,76
Tilapia,1,11:20:07.193793,73
Tilapia,1,11:20:08.308833,72
Tilapia,1,11:20:09.499946,72
Tilapia,1,11:20:10.710083,73
Tilapia,1,11:20:11.914211,76
Tilapia,1,11:20:13.107324,76
Tilapia,1,11:20:14.320452,76
Tilapia,1,11:20:15.531580,73
Tilapia,1,11:20:16.731691,74
Tilapia,1,11:20:17.931805,69
Tilapia,1,11:20:19.142935,73
Tilapia,1,11:20:20.354061,70
Tilapia,1,11:20:21.551174,76
Tilapia,1,11:20:22.757292,74
Tilapia,1,11:20:23.969423,74
Tilapia,1,11:20:25.170542,69
Tilapia,1,11:20:26.367654,76
Tilapia,1,11:20:27.578776,76
Tilapia,1,11:20:28.779889,72
Tilapia,1,11:20:29.987016,74
Tilapia,1,11:20:31.204147,71
Tilapia,1,11:47:50.985626,67
Tilapia,1,11:47:52.103732,67
Tilapia,1,11:47:53.300130,64
Tilapia,1,11:47:54.510169,65
Tilapia,1,11:47:55.708060,67
Tilapia,1,11:47:56.907619,67
Tilapia,1,11:47:58.125375,70
Tilapia,1,11:47:59.328687,70
Tilapia,1,11:48:00.538297,66
Tilapia,1,11:48:01.742536,69
Tilapia,1,11:48:02.940772,64
Tilapia,1,11:48:04.139886,67
Tilapia,1,11:48:05.353032,64
Tilapia,1,11:48:06.552114,66
Tilapia,1,11:48:07.771385,67
Tilapia,1,11:48:08.968505,64
Tilapia,1,11:48:10.181637,64
Tilapia,1,11:48:11.375749,64
Tilapia,1,11:48:12.586878,66
Tilapia,1,11:48:13.795005,70
Tilapia,1,11:48:15.006125,67
Tilapia,1,12:14:36.178008,68
Tilapia,1,12:14:37.293296,69
Tilapia,1,12:14:38.489084,65
Tilapia,1,12:14:39.688363,70
Tilapia,1,12:14:40.891852,64
Tilapia,1,12:14:42.108488,68
Tilapia,1,12:14:43.315010,64
Tilapia,1,12:14:44.511792,68
Tilapia,1,12:14:45.713633,69
Tilapia,1,12:14:46.927339,67
Tilapia,1,12:14:48.134665,68
Tilapia,1,12:14:49.337518,68
Tilapia,1,12:14:50.545076,69
Tilapia,1,12:14:51.754177,70
Tilapia,1,12:14:52.957671,70
Tilapia,1,12:14:54.157235,69
Tilapia,1,12:14:55.362056,69
Tilapia,1,12:14:56.569859,63
Tilapia,1,12:14:57.767089,68
Tilapia,1,12:14:58.986958,68
Tilapia,1,12:15:00.178170,69
Tilapia,1,12:15:48.431083,74
Tilapia,1,12:15:49.538611,71
Tilapia,1,12:15:50.729254,73
Tilapia,1,12:15:51.923908,71
Tilapia,1,12:15:53.137365,71
Tilapia,1,12:15:54.346371,66
Tilapia,1,12:15:55.550357,68
Tilapia,1,12:15:56.757470,71
Tilapia,1,12:15:57.959572,71
Tilapia,1,12:15:59.159638,71
Tilapia,1,12:16:00.361632,71
Tilapia,1,12:16:01.567578,70
Tilapia,1,12:16:02.774698,67
Tilapia,1,12:16:03.990319,73
Tilapia,1,12:16:05.196328,68
Tilapia,1,12:16:06.388196,70
Tilapia,1,12:16:07.601779,68
Tilapia,1,12:16:08.797919,70
Tilapia,1,12:16:10.008908,71
Tilapia,1,12:16:11.223817,71
Tilapia,1,12:16:12.426469,73
Tilapia,1,12:16:44.840134,70
Tilapia,1,12:16:45.943966,72
Tilapia,1,12:16:47.142776,70
Tilapia,1,12:16:48.341791,69
Tilapia,1,12:16:49.546774,70
Tilapia,1,12:16:50.752807,70
Tilapia,1,12:16:51.965521,66
Tilapia,1,12:16:53.170910,70
Tilapia,1,12:16:54.379326,67
Tilapia,1,12:16:55.571387,72
Tilapia,1,12:16:56.777900,71
Tilapia,1,12:16:57.986246,69
Tilapia,1,12:16:59.200225,70
Tilapia,1,12:17:00.396643,66
Tilapia,1,12:17:01.599218,70
Tilapia,1,12:17:02.815232,71
Tilapia,1,12:17:04.021984,69
Tilapia,1,12:17:05.219761,73
Tilapia,1,12:17:06.427253,69
Tilapia,1,12:17:07.640536,68
Tilapia,1,12:17:08.840299,68
Tilapia,1,12:17:43.554240,70
Tilapia,1,12:17:44.664294,66
Tilapia,1,12:17:45.856839,66
Tilapia,1,12:17:47.058678,72
Tilapia,1,12:17:48.274706,70
Tilapia,1,12:17:49.481464,71
Tilapia,1,12:17:50.678403,73
Tilapia,1,12:17:51.889032,73
Tilapia,1,12:17:53.098500,69
Tilapia,1,12:17:54.300348,70
Tilapia,1,12:17:55.501429,74
Tilapia,1,12:17:56.706296,66
Tilapia,1,12:17:57.918044,66
Tilapia,1,12:17:59.128051,71
Tilapia,1,12:18:00.329922,66
Tilapia,1,12:18:01.540299,66
Tilapia,1,12:18:02.745429,70
Tilapia,1,12:18:03.940779,72
Tilapia,1,12:18:05.142477,70
Tilapia,1,12:18:06.354207,69
Tilapia,1,12:18:07.552325,72
Tilapia,1,12:18:45.717844,64
Tilapia,1,12:18:46.892140,69
Tilapia,1,12:18:48.019598,68
Tilapia,1,12:18:49.237045,68
Tilapia,1,12:18:50.439024,69
Tilapia,1,12:18:51.648619,69
Tilapia,1,12:18:52.856594,64
Tilapia,1,12:18:54.057972,69
Tilapia,1,12:18:55.258531,65
Tilapia,1,12:18:56.474254,66
Tilapia,1,12:18:57.672186,70
Tilapia,1,12:18:58.883078,64
Tilapia,1,12:19:00.085461,70
Tilapia,1,12:19:01.294645,68
Tilapia,1,12:19:02.491938,68
Tilapia,1,12:19:03.701189,70
Tilapia,1,12:19:04.912322,69
Tilapia,1,12:19:06.107426,66
Tilapia,1,12:19:07.320552,67
Tilapia,1,12:19:08.515665,70
Tilapia,1,12:19:09.724799,70
Tilapia,1,12:20:26.339300,70
Tilapia,1,12:20:27.447155,72
Tilapia,1,12:20:28.625984,74
Tilapia,1,12:20:29.829661,75
Tilapia,1,12:20:31.042223,72
Tilapia,1,12:20:32.238015,71
Tilapia,1,12:20:33.448542,70
Tilapia,1,12:20:34.661509,68
Tilapia,1,12:20:35.855485,68
Tilapia,1,12:20:37.070445,69
Tilapia,1,12:20:38.274699,71
Tilapia,1,12:20:39.478992,72
Tilapia,1,12:20:40.687558,71
Tilapia,1,12:20:41.885939,68
Tilapia,1,12:20:43.101797,71
Tilapia,1,12:20:44.301904,75
Tilapia,1,12:20:45.505730,72
Tilapia,1,12:20:46.707508,72
Tilapia,1,12:20:47.919418,71
Tilapia,1,12:20:49.118745,72
Tilapia,1,12:20:50.327083,73
Tilapia,1,12:22:43.709239,69
Tilapia,1,12:22:44.824237,67
Tilapia,1,12:22:46.004832,70
Tilapia,1,12:22:47.216790,71
Tilapia,1,12:22:48.419749,66
Tilapia,1,12:22:49.623183,71
Tilapia,1,12:22:50.824664,71
Tilapia,1,12:22:52.037795,71
Tilapia,1,12:22:53.237181,67
Tilapia,1,12:22:54.443774,72
Tilapia,1,12:22:55.648530,66
Tilapia,1,12:22:56.856253,67
Tilapia,1,12:22:58.066658,70
Tilapia,1,12:22:59.266170,68
Tilapia,1,12:23:00.474315,71
Tilapia,1,12:23:01.674821,71
Tilapia,1,12:23:02.876498,70
Tilapia,1,12:23:04.093636,69
Tilapia,1,12:23:05.299863,71
Tilapia,1,12:23:06.501877,70
Tilapia,1,12:23:07.698997,69
Tilapia,1,12:25:56.240428,67
Tilapia,1,12:25:57.352216,66
Tilapia,1,12:25:58.544850,68
Tilapia,1,12:25:59.743348,67
Tilapia,1,12:26:00.951452,65
Tilapia,1,12:26:02.156753,70
Tilapia,1,12:26:03.354859,67
Tilapia,1,12:26:04.564442,66
Tilapia,1,12:26:05.778490,67
Tilapia,1,12:26:06.977476,63
Tilapia,1,12:26:08.190226,64
Tilapia,1,12:26:09.386966,67
Tilapia,1,12:26:10.603198,66
Tilapia,1,12:26:11.802916,69
Tilapia,1,12:26:13.007564,67
Tilapia,1,12:26:14.211627,68
Tilapia,1,12:26:15.423387,69
Tilapia,1,12:26:16.629321,68
Tilapia,1,12:26:17.823782,66
Tilapia,1,12:26:19.033393,68
Tilapia,1,12:26:20.233316,67
Tilapia,1,12:27:07.858338,67
Tilapia,1,12:27:08.971378,65
Tilapia,1,12:27:10.160490,69
Tilapia,1,12:27:11.357599,68
Tilapia,1,12:27:12.570738,68
Tilapia,1,12:27:13.769838,69
Tilapia,1,12:27:14.980962,68
Tilapia,1,12:27:16.180076,70
Tilapia,1,12:27:17.393203,68
Tilapia,1,12:27:18.591320,70
Tilapia,1,12:27:19.801451,66
Tilapia,1,12:27:20.998543,64
Tilapia,1,12:27:22.211665,70
Tilapia,1,12:27:23.408780,68
Tilapia,1,12:27:24.613898,69
Tilapia,1,12:27:25.823033,67
Tilapia,1,12:27:27.036175,64
Tilapia,1,12:27:28.235257,70
Tilapia,1,12:27:29.438382,70
Tilapia,1,12:27:30.645509,68
Tilapia,1,12:27:31.846627,65
Tilapia,1,12:28:03.645722,66
Tilapia,1,12:28:04.764240,65
Tilapia,1,12:28:05.949470,64
Tilapia,1,12:28:07.151443,68
Tilapia,1,12:28:08.352709,68
Tilapia,1,12:28:09.558580,68
Tilapia,1,12:28:10.761613,68
Tilapia,1,12:28:11.975108,71
Tilapia,1,12:28:13.184009,64
Tilapia,1,12:28:14.384687,68
Tilapia,1,12:28:15.583629,69
Tilapia,1,12:28:16.799860,68
Tilapia,1,12:28:18.001546,68
Tilapia,1,12:28:19.200213,70
Tilapia,1,12:28:20.418736,68
Tilapia,1,12:28:21.617248,69
Tilapia,1,12:28:22.822522,68
Tilapia,1,12:28:24.035346,65
Tilapia,1,12:28:25.236569,69
Tilapia,1,12:28:26.435051,65
Tilapia,1,12:28:27.651762,70
Tilapia,1,14:18:33.686596,76
Tilapia,1,14:18:34.796591,74
Tilapia,1,14:18:35.991992,74
Tilapia,1,14:18:37.183524,76
Tilapia,1,14:18:38.392762,71
Tilapia,1,14:18:39.608665,76
Tilapia,1,14:18:40.812854,74
Tilapia,1,14:18:42.005039,77
Tilapia,1,14:18:43.214961,70
Tilapia,1,14:18:44.422082,74
Tilapia,1,14:18:45.627200,74
Tilapia,1,14:18:46.836323,74
Tilapia,1,14:18:48.034971,73
Tilapia,1,14:18:49.253682,75
Tilapia,1,14:18:50.444480,72
Tilapia,1,14:18:51.652972,76
Tilapia,1,14:18:52.862089,74
Tilapia,1,14:18:54.070056,71
Tilapia,1,14:18:55.273877,72
Tilapia,1,14:18:56.484681,74
Tilapia,1,14:18:57.684971,73
Tilapia,1,14:19:47.354954,71
Tilapia,1,14:19:48.466753,73
Tilapia,1,14:19:49.653458,71
Tilapia,1,14:19:50.871234,70
Tilapia,1,14:19:52.075348,73
Tilapia,1,14:19:53.274098,72
Tilapia,1,14:19:54.485982,72
Tilapia,1,14:19:55.688107,71
Tilapia,1,14:19:56.890445,72
Tilapia,1,14:19:58.094680,67
Tilapia,1,14:19:59.298784,68
Tilapia,1,14:20:00.515459,70
Tilapia,1,14:20:01.720795,71
Tilapia,1,14:20:02.920544,71
Tilapia,1,14:20:04.118747,71
Tilapia,1,14:20:05.322635,71
Tilapia,1,14:20:06.531514,67
Tilapia,1,14:20:07.735926,72
Tilapia,1,14:20:08.939439,70
Tilapia,1,14:20:10.150567,70
Tilapia,1,14:20:11.366694,70
Tilapia,1,14:20:50.591595,70
Tilapia,1,14:20:51.704349,67
Tilapia,1,14:20:52.902622,69
Tilapia,1,14:20:54.112725,71
Tilapia,1,14:20:55.309842,69
Tilapia,1,14:20:56.520650,64
Tilapia,1,14:20:57.722411,67
Tilapia,1,14:20:58.928163,69
Tilapia,1,14:21:00.140374,68
Tilapia,1,14:21:01.345977,70
Tilapia,1,14:21:02.545080,69
Tilapia,1,14:21:03.751696,71
Tilapia,1,14:21:04.949288,71
Tilapia,1,14:21:06.167920,65
Tilapia,1,14:21:07.363786,69
Tilapia,1,14:21:08.580911,65
Tilapia,1,14:21:09.784898,65
Tilapia,1,14:21:10.983628,70
Tilapia,1,14:21:12.184577,66
Tilapia,1,14:21:13.391316,65
Tilapia,1,14:21:14.608211,69
Tilapia,1,14:22:33.717978,68
Tilapia,1,14:22:34.831016,67
Tilapia,1,14:22:36.010116,68
Tilapia,1,14:22:37.225247,71
Tilapia,1,14:22:38.418350,66
Tilapia,1,14:22:39.625477,68
Tilapia,1,14:22:40.838604,65
Tilapia,1,14:22:42.047727,65
Tilapia,1,14:22:43.246126,70
Tilapia,1,14:22:44.457253,69
Tilapia,1,14:22:45.662774,69
Tilapia,1,14:22:46.860861,67
Tilapia,1,14:22:48.064914,69
Tilapia,1,14:22:49.275634,64
Tilapia,1,14:22:50.478536,69
Tilapia,1,14:22:51.691935,68
Tilapia,1,14:22:52.893981,70
Tilapia,1,14:22:54.096385,68
Tilapia,1,14:22:55.299104,69
Tilapia,1,14:22:56.507312,64
Tilapia,1,14:22:57.709590,68
Tilapia,1,14:25:03.552708,71
Tilapia,1,14:25:04.662734,69
Tilapia,1,14:25:05.846729,68
Tilapia,1,14:25:07.061131,66
Tilapia,1,14:25:08.262767,69
Tilapia,1,14:25:09.467772,64
Tilapia,1,14:25:10.669952,69
Tilapia,1,14:25:11.877158,68
Tilapia,1,14:25:13.080319,69
Tilapia,1,14:25:14.283169,69
Tilapia,1,14:25:15.486091,72
Tilapia,1,14:25:16.702415,66
Tilapia,1,14:25:17.899270,64
Tilapia,1,14:25:19.105703,71
Tilapia,1,14:25:20.318211,67
Tilapia,1,14:25:21.527038,70
Tilapia,1,14:25:22.720863,69
Tilapia,1,14:25:23.938705,66
Tilapia,1,14:25:25.142019,69
Tilapia,1,14:25:26.338377,69
Tilapia,1,14:25:27.544357,69
Tilapia,1,14:26:05.455728,67
Tilapia,1,14:26:06.560163,69
Tilapia,1,14:26:07.739410,65
Tilapia,1,14:26:08.943535,71
Tilapia,1,14:26:10.154660,67
Tilapia,1,14:26:11.365789,71
Tilapia,1,14:26:12.566895,69
Tilapia,1,14:26:13.776014,67
Tilapia,1,14:26:14.975127,69
Tilapia,1,14:26:16.178244,69
Tilapia,1,14:26:17.391411,70
Tilapia,1,14:26:18.588523,64
Tilapia,1,14:26:19.805662,67
Tilapia,1,14:26:20.998780,71
Tilapia,1,14:26:22.215916,66
Tilapia,1,14:26:23.413034,69
Tilapia,1,14:26:24.626165,68
Tilapia,1,14:26:25.831287,66
Tilapia,1,14:26:27.040418,67
Tilapia,1,14:26:28.239524,69
Tilapia,1,14:26:29.452651,67
Tilapia,1,14:27:02.661581,69
Tilapia,1,14:27:03.774417,64
Tilapia,1,14:27:04.961234,69
Tilapia,1,14:27:06.164100,71
Tilapia,1,14:27:07.365544,65
Tilapia,1,14:27:08.575091,69
Tilapia,1,14:27:09.773611,65
Tilapia,1,14:27:10.989706,69
Tilapia,1,14:27:12.191080,69
Tilapia,1,14:27:13.397409,67
Tilapia,1,14:27:14.598079,70
Tilapia,1,14:27:15.813707,68
Tilapia,1,14:27:17.014551,65
Tilapia,1,14:27:18.219513,71
Tilapia,1,14:27:19.431216,71
Tilapia,1,14:27:20.636545,68
Tilapia,1,14:27:21.832351,67
Tilapia,1,14:27:23.046130,71
Tilapia,1,14:27:24.247172,67
Tilapia,1,14:27:25.445693,68
Tilapia,1,14:27:26.664729,67
Tilapia,1,14:27:56.149646,71
Tilapia,1,14:27:57.253794,69
Tilapia,1,14:27:58.458203,65
Tilapia,1,14:27:59.673215,69
Tilapia,1,14:28:00.875901,68
Tilapia,1,14:28:02.075035,68
Tilapia,1,14:28:03.280368,67
Tilapia,1,14:28:04.486630,72
Tilapia,1,14:28:05.699755,66
Tilapia,1,14:28:06.904878,70
Tilapia,1,14:28:08.097004,66
Tilapia,1,14:28:09.307114,70
Tilapia,1,14:28:10.507238,72
Tilapia,1,14:28:11.714369,70
Tilapia,1,14:28:12.930486,70
Tilapia,1,14:28:14.134634,70
Tilapia,1,14:28:15.340733,69
Tilapia,1,14:28:16.543849,66
Tilapia,1,14:28:17.752976,65
Tilapia,1,14:28:18.955088,69
Tilapia,1,14:28:20.158208,70
Tilapia,1,14:29:05.504364,70
Tilapia,1,14:29:06.616332,70
Tilapia,1,14:29:07.792918,66
Tilapia,1,14:29:08.986667,70
Tilapia,1,14:29:10.197521,70
Tilapia,1,14:29:11.407988,68
Tilapia,1,14:29:12.607773,70
Tilapia,1,14:29:13.811745,70
Tilapia,1,14:29:15.024824,69
Tilapia,1,14:29:16.221681,68
Tilapia,1,14:29:17.439011,71
Tilapia,1,14:29:18.634569,68
Tilapia,1,14:29:19.849595,68
Tilapia,1,14:29:21.049462,70
Tilapia,1,14:29:22.257611,67
Tilapia,1,14:29:23.458280,65
Tilapia,1,14:29:24.668427,71
Tilapia,1,14:29:25.872284,66
Tilapia,1,14:29:27.083265,72
Tilapia,1,14:29:28.282349,65
Tilapia,1,14:29:29.485002,70
Tilapia,1,14:30:05.775286,69
Tilapia,1,14:30:06.892570,70
Tilapia,1,14:30:08.087905,71
Tilapia,1,14:30:09.292280,69
Tilapia,1,14:30:10.497547,70
Tilapia,1,14:30:11.692737,70
Tilapia,1,14:30:12.909458,71
Tilapia,1,14:30:14.112862,70
Tilapia,1,14:30:15.315207,73
Tilapia,1,14:30:16.524465,67
Tilapia,1,14:30:17.735942,70
Tilapia,1,14:30:18.929423,70
Tilapia,1,14:30:20.142910,72
Tilapia,1,14:30:21.342122,66
Tilapia,1,14:30:22.555254,70
Tilapia,1,14:30:23.748552,70
Tilapia,1,14:30:24.967060,70
Tilapia,1,14:30:26.166494,66
Tilapia,1,14:30:27.375910,72
Tilapia,1,14:30:28.585150,71
Tilapia,1,14:30:29.785899,69
Tuna,1,11:43:09.993037,70
Tuna,1,11:43:11.111979,68
Tuna,1,11:43:12.293224,69
Tuna,1,11:43:13.499837,69
Tuna,1,11:43:14.709641,67
Tuna,1,11:43:15.908240,68
Tuna,1,11:43:17.110504,71
Tuna,1,11:43:18.313330,72
Tuna,1,11:43:19.521108,71
Tuna,1,11:43:20.724710,72
Tuna,1,11:43:21.935836,71
Tuna,1,11:43:23.138191,67
Tuna,1,11:43:24.350670,68
Tuna,1,11:43:25.553453,68
Tuna,1,11:43:26.766348,65
Tuna,1,11:43:27.970409,70
Tuna,1,11:43:29.167451,70
Tuna,1,11:43:30.373129,70
Tuna,1,11:43:31.586411,70
Tuna,1,11:43:32.787376,66
Tuna,1,11:43:33.987406,70
Tuna,1,11:44:05.829937,68
Tuna,1,11:44:06.946984,69
Tuna,1,11:44:08.125603,70
Tuna,1,11:44:09.334736,68
Tuna,1,11:44:10.541851,69
Tuna,1,11:44:11.752975,70
Tuna,1,11:44:12.950088,65
Tuna,1,11:44:14.159218,70
Tuna,1,11:44:15.366345,69
Tuna,1,11:44:16.573470,64
Tuna,1,11:44:17.772581,68
Tuna,1,11:44:18.981706,64
Tuna,1,11:44:20.180825,70
Tuna,1,11:44:21.389969,64
Tuna,1,11:44:22.595119,71
Tuna,1,11:44:23.804367,67
Tuna,1,11:44:25.017502,66
Tuna,1,11:44:26.212608,68
Tuna,1,11:44:27.423744,70
Tuna,1,11:44:28.626856,70
Tuna,1,11:44:29.830000,69
Tuna,1,11:45:49.432779,64
Tuna,1,11:45:50.540528,59
Tuna,1,11:45:51.731031,64
Tuna,1,11:45:52.936536,65
Tuna,1,11:45:54.144780,64
Tuna,1,11:45:55.355969,60
Tuna,1,11:45:56.567685,65
Tuna,1,11:45:57.764598,62
Tuna,1,11:45:58.967393,64
Tuna,1,11:46:00.172902,63
Tuna,1,11:46:01.380183,65
Tuna,1,11:46:02.591296,64
Tuna,1,11:46:03.797983,60
Tuna,1,11:46:04.994212,65
Tuna,1,11:46:06.210736,64
Tuna,1,11:46:07.404842,64
Tuna,1,11:46:08.615159,63
Tuna,1,11:46:09.823555,64
Tuna,1,11:46:11.020944,63
Tuna,1,11:46:12.234180,59
Tuna,1,11:46:13.431522,64
Tuna,1,11:46:37.529419,67
Tuna,1,11:46:38.634450,65
Tuna,1,11:46:39.830859,62
Tuna,1,11:46:41.026970,67
Tuna,1,11:46:42.235149,68
Tuna,1,11:46:43.449406,66
Tuna,1,11:46:44.652228,67
Tuna,1,11:46:45.849126,65
Tuna,1,11:46:47.057127,68
Tuna,1,11:46:48.262622,65
Tuna,1,11:46:49.473597,64
Tuna,1,11:46:50.674914,66
Tuna,1,11:46:51.882449,61
Tuna,1,11:46:53.084097,66
Tuna,1,11:46:54.285916,65
Tuna,1,11:46:55.501659,66
Tuna,1,11:46:56.702626,65
Tuna,1,11:46:57.914941,66
Tuna,1,11:46:59.106641,63
Tuna,1,11:47:00.316777,65
Tuna,1,11:47:01.528892,66
Tuna,1,11:50:07.752061,64
Tuna,1,11:50:08.857092,65
Tuna,1,11:50:10.050218,68
Tuna,1,11:50:11.247307,65
Tuna,1,11:50:12.446420,63
Tuna,1,11:50:13.657536,63
Tuna,1,11:50:14.868660,63
Tuna,1,11:50:16.062768,61
Tuna,1,11:50:17.272899,66
Tuna,1,11:50:18.486025,65
Tuna,1,11:50:19.692156,62
Tuna,1,11:50:20.888295,66
Tuna,1,11:50:22.102396,68
Tuna,1,11:50:23.297496,66
Tuna,1,11:50:24.508631,67
Tuna,1,11:50:25.721766,65
Tuna,1,11:50:26.916877,62
Tuna,1,11:50:28.130010,67
Tuna,1,11:50:29.323118,65
Tuna,1,11:50:30.530244,67
Tuna,1,11:50:31.739388,61
Tuna,1,11:52:43.817913,66
Tuna,1,11:52:44.938138,70
Tuna,1,11:52:46.109009,69
Tuna,1,11:52:47.302620,71
Tuna,1,11:52:48.519558,70
Tuna,1,11:52:49.719270,69
Tuna,1,11:52:50.920454,65
Tuna,1,11:52:52.138529,66
Tuna,1,11:52:53.339608,71
Tuna,1,11:52:54.551045,71
Tuna,1,11:52:55.751001,66
Tuna,1,11:52:56.949409,67
Tuna,1,11:52:58.153833,70
Tuna,1,11:52:59.359705,69
Tuna,1,11:53:00.570520,68
Tuna,1,11:53:01.779197,66
Tuna,1,11:53:02.987325,67
Tuna,1,11:53:04.192144,68
Tuna,1,11:53:05.393525,71
Tuna,1,11:53:06.590382,67
Tuna,1,11:53:07.800850,71
Tuna,1,11:54:17.432361,64
Tuna,1,11:54:18.535424,65
Tuna,1,11:54:19.732534,68
Tuna,1,11:54:20.929645,69
Tuna,1,11:54:22.136773,67
Tuna,1,11:54:23.339901,69
Tuna,1,11:54:24.561026,69
Tuna,1,11:54:25.756127,69
Tuna,1,11:54:26.971267,68
Tuna,1,11:54:28.170374,67
Tuna,1,11:54:29.375488,69
Tuna,1,11:54:30.584614,69
Tuna,1,11:54:31.781720,69
Tuna,1,11:54:32.990848,69
Tuna,1,11:54:34.195968,65
Tuna,1,11:54:35.397089,66
Tuna,1,11:54:57.606623,70
Tuna,1,11:54:58.713080,68
Tuna,1,11:54:59.909737,71
Tuna,1,11:55:01.114220,65
Tuna,1,11:55:02.309328,70
Tuna,1,11:55:03.524424,65
Tuna,1,11:55:04.729649,71
Tuna,1,11:55:05.936255,68
Tuna,1,11:55:07.138197,69
Tuna,1,11:55:08.351898,71
Tuna,1,11:55:09.541623,72
Tuna,1,11:55:10.758724,69
Tuna,1,11:55:11.959766,69
Tuna,1,11:55:13.167044,65
Tuna,1,11:55:14.379024,72
Tuna,1,11:55:15.584814,72
Tuna,1,11:55:16.785545,69
Tuna,1,11:55:17.983807,69
Tuna,1,11:55:19.194245,70
Tuna,1,11:55:20.406338,70
Tuna,1,11:55:21.610199,65
Tuna,1,11:56:01.565257,66
Tuna,1,11:56:02.676137,70
Tuna,1,11:56:03.867283,71
Tuna,1,11:56:05.072349,73
Tuna,1,11:56:06.280584,72
Tuna,1,11:56:07.489889,70
Tuna,1,11:56:08.699475,71
Tuna,1,11:56:09.892805,66
Tuna,1,11:56:11.104191,67
Tuna,1,11:56:12.309728,70
Tuna,1,11:56:13.508263,71
Tuna,1,11:56:14.720234,70
Tuna,1,11:56:15.923884,70
Tuna,1,11:56:17.122999,66
Tuna,1,11:56:18.336240,70
Tuna,1,11:56:19.549370,66
Tuna,1,11:56:20.743470,70
Tuna,1,11:56:21.953635,69
Tuna,1,11:56:23.165715,66
Tuna,1,11:56:24.359818,69
Tuna,1,11:56:25.572945,69
Tuna,1,11:57:00.007477,68
Tuna,1,11:57:01.114054,73
Tuna,1,11:57:02.290147,68
Tuna,1,11:57:03.499768,72
Tuna,1,11:57:46.256853,68
Tuna,1,11:57:47.362454,71
Tuna,1,11:57:48.563400,73
Tuna,1,11:57:49.763165,71
Tuna,1,11:57:50.974872,69
Tuna,1,11:57:52.174910,71
Tuna,1,11:57:53.374662,71
Tuna,1,11:57:54.580393,73
Tuna,1,11:57:55.795974,72
Tuna,1,11:57:56.991051,71
Tuna,1,11:57:58.196147,69
Tuna,1,11:57:59.402873,73
Tuna,1,11:58:00.607733,72
Tuna,1,11:58:01.820400,67
Tuna,1,11:58:03.017714,72
Tuna,1,11:58:04.226562,72
Tuna,1,11:58:05.437181,69
Tuna,1,11:58:06.636561,67
Tuna,1,11:58:07.852797,72
Tuna,1,11:58:09.047902,71
Tuna,1,11:58:10.261038,72
Tuna,1,13:03:41.725495,70
Tuna,1,13:03:42.835918,70
Tuna,1,13:03:44.031043,74
Tuna,1,13:03:45.231217,70
Tuna,1,13:03:46.439760,73
Tuna,1,13:03:47.651894,76
Tuna,1,13:03:48.854903,77
Tuna,1,13:03:50.063980,70
Tuna,1,13:03:51.262143,72
Tuna,1,13:03:52.460293,75
Tuna,1,13:03:53.680102,74
Tuna,1,13:03:54.875792,75
Tuna,1,13:03:56.083721,73
Tuna,1,13:03:57.282901,74
Tuna,1,13:03:58.497349,74
Tuna,1,13:03:59.701735,73
Tuna,1,13:04:00.906444,74
Tuna,1,13:04:02.111566,72
Tuna,1,13:04:03.321977,75
Tuna,1,13:04:04.525448,72
Tuna,1,13:04:05.721302,69
Tuna,1,13:04:47.298404,73
Tuna,1,13:04:48.408632,73
Tuna,1,13:04:49.582036,72
Tuna,1,13:04:50.780604,75
